Predictor	Feature	Importance
CS_Pseudomonas aeruginosa	Cluster 4	0.014047153082045658
CS_Pseudomonas aeruginosa	Cluster 135	0.013743559580825257
CS_Pseudomonas aeruginosa	Cluster 125	0.01252640551231264
CS_Pseudomonas aeruginosa	Cluster 139	0.012167438326363089
CS_Pseudomonas aeruginosa	Cluster 26	0.01179654874518181

Mean squared error for CS_Oral flora using classifier is 0.34615384615384615
Features appearing at least once
CS_Oral flora	Cluster 75	0.04556357896961968
CS_Oral flora	Cluster 139	0.042540126957691285
CS_Oral flora	Cluster 96	0.04216161419342054
CS_Oral flora	Cluster 141	0.030385718086438373
CS_Oral flora	Cluster 56	0.028308705222708945
CS_Oral flora	Cluster 90	0.027529619936775104
CS_Oral flora	Cluster 24	0.02667561530548057
CS_Oral flora	Cluster 117	0.02212400461476229
CS_Oral flora	Cluster 118	0.02188651315077241
CS_Oral flora	Cluster 146	0.019646082618398016
CS_Oral flora	Cluster 12	0.0180164085632162
CS_Oral flora	Cluster 49	0.016373376835118414
CS_Oral flora	Cluster 14	0.015606435226233109
CS_Oral flora	Cluster 113	0.015373367034858944
CS_Oral flora	Cluster 110	0.014679678539757027
CS_Oral flora	Cluster 52	0.0137422524870484
CS_Oral flora	Cluster 34	0.013109839537167088
CS_Oral flora	Cluster 22	0.013003737942420455
CS_Oral flora	Cluster 21	0.01242459367358841
CS_Oral flora	Cluster 76	0.012134080914956793

Mean squared error for CS_Stenophotomonas maltophilia using classifier is 0.07692307692307693
Features appearing at least once
CS_Stenophotomonas maltophilia	Cluster 144	0.04791058468148025
CS_Stenophotomonas maltophilia	Cluster 14	0.046222066846163805
CS_Stenophotomonas maltophilia	Cluster 91	0.043756292986278984
CS_Stenophotomonas maltophilia	Cluster 79	0.04002699670811195
CS_Stenophotomonas maltophilia	Cluster 121	0.0390479385445422
CS_Stenophotomonas maltophilia	Cluster 43	0.03172555712385439
CS_Stenophotomonas maltophilia	Cluster 67	0.029892442287405264
CS_Stenophotomonas maltophilia	Cluster 149	0.02980105065824214
CS_Stenophotomonas maltophilia	Cluster 70	0.025985094864081737
CS_Stenophotomonas maltophilia	Cluster 62	0.02399901188529384
CS_Stenophotomonas maltophilia	Cluster 93	0.02378211095374982
CS_Stenophotomonas maltophilia	Cluster 124	0.02301797893246249
CS_Stenophotomonas maltophilia	Cluster 86	0.020596007963067618
CS_Stenophotomonas maltophilia	Cluster 34	0.020569225950943116
CS_Stenophotomonas maltophilia	Cluster 77	0.018986745210634683
CS_Stenophotomonas maltophilia	Cluster 147	0.018916954395107155
CS_Stenophotomonas maltophilia	Cluster 115	0.017993856976990286
CS_Stenophotomonas maltophilia	Cluster 150	0.016998018284326427
CS_Stenophotomonas maltophilia	Cluster 40	0.015238008250990951
CS_Stenophotomonas maltophilia	Cluster 39	0.015146182465555444

Mean squared error for CS_Aspergillus fumigatus using classifier is 0.15384615384615385
Features appearing at least once
CS_Aspergillus fumigatus	Cluster 110	0.052195561159190065
CS_Aspergillus fumigatus	Cluster 71	0.0506013241201364
CS_Aspergillus fumigatus	Cluster 150	0.043810161904602685
CS_Aspergillus fumigatus	Cluster 144	0.03351354654308088
CS_Aspergillus fumigatus	Cluster 103	0.03009856440576451
CS_Aspergillus fumigatus	Cluster 93	0.027986832257589262
CS_Aspergillus fumigatus	Cluster 17	0.027347607479723146
CS_Aspergillus fumigatus	Cluster 100	0.023298500188582632
CS_Aspergillus fumigatus	Cluster 117	0.02246825425158016
CS_Aspergillus fumigatus	Cluster 121	0.022299022685879948
CS_Aspergillus fumigatus	Cluster 70	0.0191288993953653
CS_Aspergillus fumigatus	Cluster 141	0.015790740931737546
CS_Aspergillus fumigatus	Cluster 87	0.015160528561852493
CS_Aspergillus fumigatus	Cluster 140	0.015113893329736993
CS_Aspergillus fumigatus	Cluster 35	0.014827392678491128
CS_Aspergillus fumigatus	Cluster 23	0.013433218915354513
CS_Aspergillus fumigatus	Cluster 41	0.012210845316102044
CS_Aspergillus fumigatus	Cluster 39	0.010892355325497712
CS_Aspergillus fumigatus	Cluster 55	0.01068507628626299
CS_Aspergillus fumigatus	Cluster 104	0.010603773210412523

Mean squared error for CS_Aspergillus flavus using classifier is 0.0
Features appearing at least once
CS_Aspergillus flavus	Cluster 92	0.09694280967336744
CS_Aspergillus flavus	Cluster 94	0.08292709537910332
CS_Aspergillus flavus	Cluster 77	0.08254606686194318
CS_Aspergillus flavus	Cluster 64	0.07624800606033344
CS_Aspergillus flavus	Cluster 75	0.0698774815288284
CS_Aspergillus flavus	Cluster 14	0.05823760468015012
CS_Aspergillus flavus	Cluster 105	0.04504911043287796
CS_Aspergillus flavus	Cluster 73	0.037971748531794906
CS_Aspergillus flavus	Cluster 85	0.03721131745103765
CS_Aspergillus flavus	Cluster 59	0.030027223344089884
CS_Aspergillus flavus	Cluster 22	0.02698939771791895
CS_Aspergillus flavus	Cluster 122	0.023221974227709302
CS_Aspergillus flavus	Cluster 52	0.021192526463553425
CS_Aspergillus flavus	Cluster 140	0.0194820524947221
CS_Aspergillus flavus	Cluster 42	0.015655178581400996
CS_Aspergillus flavus	Cluster 78	0.014964682534927257
CS_Aspergillus flavus	Cluster 38	0.014030091238015666
CS_Aspergillus flavus	Cluster 117	0.01280499256182789
CS_Aspergillus flavus	Cluster 53	0.011046110800342708
CS_Aspergillus flavus	Cluster 74	0.010572151459873403

Mean squared error for CS_Candida albicans using classifier is 0.3076923076923077
Features appearing at least once
CS_Candida albicans	Cluster 34	0.06563117672196506
CS_Candida albicans	Cluster 76	0.043635599899387055
CS_Candida albicans	Cluster 83	0.04193531359369321
CS_Candida albicans	Cluster 148	0.03644881797207501
CS_Candida albicans	Cluster 82	0.03533905321294613
CS_Candida albicans	Cluster 99	0.029834832630891577
CS_Candida albicans	Cluster 114	0.025105626600300104
CS_Candida albicans	Cluster 117	0.02408653262521177
CS_Candida albicans	Cluster 60	0.021337442420404033
CS_Candida albicans	Cluster 4	0.018743255825603742
CS_Candida albicans	Cluster 18	0.018644299304680017
CS_Candida albicans	Cluster 96	0.017904665044951067
CS_Candida albicans	Cluster 11	0.017253541742628314
CS_Candida albicans	Cluster 9	0.016952607001112018
CS_Candida albicans	Cluster 19	0.016120414087052864
CS_Candida albicans	Cluster 147	0.015678741429733627
CS_Candida albicans	Cluster 136	0.015025131314542667
CS_Candida albicans	Cluster 66	0.013924355670806618
CS_Candida albicans	Cluster 142	0.013448048853961328
CS_Candida albicans	Cluster 125	0.013421399764779853

Mean squared error for CS_Mycobacteroides abscessus using classifier is 0.038461538461538464
Features appearing at least once
CS_Mycobacteroides abscessus	Cluster 138	0.12214020414296609
CS_Mycobacteroides abscessus	Cluster 53	0.051489361988649535
CS_Mycobacteroides abscessus	Cluster 105	0.049025578799049896
CS_Mycobacteroides abscessus	Cluster 143	0.03826544358881909
CS_Mycobacteroides abscessus	Cluster 108	0.03519890057445563
CS_Mycobacteroides abscessus	Cluster 127	0.028607191101104948
CS_Mycobacteroides abscessus	Cluster 104	0.025970586306529077
CS_Mycobacteroides abscessus	Cluster 137	0.02185817577854522
CS_Mycobacteroides abscessus	Cluster 96	0.021504041577103027
CS_Mycobacteroides abscessus	Cluster 64	0.020822117391860455
CS_Mycobacteroides abscessus	Cluster 130	0.019876312629063964
CS_Mycobacteroides abscessus	Cluster 102	0.017998505130232344
CS_Mycobacteroides abscessus	Cluster 15	0.017885343845090305
CS_Mycobacteroides abscessus	Cluster 39	0.01755956280857244
CS_Mycobacteroides abscessus	Cluster 22	0.017232666025090115
CS_Mycobacteroides abscessus	Cluster 94	0.014372831602959539
CS_Mycobacteroides abscessus	Cluster 49	0.013855515367717843
CS_Mycobacteroides abscessus	Cluster 145	0.01378453501143628
CS_Mycobacteroides abscessus	Cluster 71	0.012791254060841379
CS_Mycobacteroides abscessus	Cluster 134	0.012366715922336135

Mean squared error for CS_Mycobacterium intracellulare using classifier is 0.0
Features appearing at least once
CS_Mycobacterium intracellulare	Cluster 148	0.07673460083296586
CS_Mycobacterium intracellulare	Cluster 17	0.07378648384102804
CS_Mycobacterium intracellulare	Cluster 29	0.06493171913446683
CS_Mycobacterium intracellulare	Cluster 30	0.06393265276462701
CS_Mycobacterium intracellulare	Cluster 56	0.06089094426354551
CS_Mycobacterium intracellulare	Cluster 134	0.05638715400075702
CS_Mycobacterium intracellulare	Cluster 1	0.05451386926504258
CS_Mycobacterium intracellulare	Cluster 96	0.046557638003671284
CS_Mycobacterium intracellulare	Cluster 18	0.03943940630466675
CS_Mycobacterium intracellulare	Cluster 58	0.03323593269033043
CS_Mycobacterium intracellulare	Cluster 114	0.03219708335006092
CS_Mycobacterium intracellulare	Cluster 39	0.031487311746480284
CS_Mycobacterium intracellulare	Cluster 81	0.027896546899750296
CS_Mycobacterium intracellulare	Cluster 45	0.0269077144342475
CS_Mycobacterium intracellulare	Cluster 109	0.026592966092811688
CS_Mycobacterium intracellulare	Cluster 43	0.02607157803829419
CS_Mycobacterium intracellulare	Cluster 57	0.025452828082201288
CS_Mycobacterium intracellulare	Cluster 49	0.022142733953203805
CS_Mycobacterium intracellulare	Cluster 11	0.019399692782088085
CS_Mycobacterium intracellulare	Cluster 128	0.015259705307411666

Mean squared error for CS_Staphylococcus  aureus using classifier is 0.23076923076923078
Features appearing at least once
CS_Staphylococcus  aureus	Cluster 131	0.07615070880713654
CS_Staphylococcus  aureus	Cluster 30	0.04772473407073901
CS_Staphylococcus  aureus	Cluster 76	0.036018105242018796
CS_Staphylococcus  aureus	Cluster 136	0.030939257819419495
CS_Staphylococcus  aureus	Cluster 72	0.028036386027843196
CS_Staphylococcus  aureus	Cluster 2	0.026447484658249924
CS_Staphylococcus  aureus	Cluster 90	0.02251952315877715
CS_Staphylococcus  aureus	Cluster 4	0.02150009825479858
CS_Staphylococcus  aureus	Cluster 120	0.019684088901681787
CS_Staphylococcus  aureus	Cluster 139	0.019026496234596187
CS_Staphylococcus  aureus	Cluster 75	0.016266050410433594
CS_Staphylococcus  aureus	Cluster 126	0.016028396366183008
CS_Staphylococcus  aureus	Cluster 146	0.015468607202235543
CS_Staphylococcus  aureus	Cluster 89	0.015252231448099167
CS_Staphylococcus  aureus	Cluster 149	0.014987936820307432
CS_Staphylococcus  aureus	Cluster 59	0.014474069303731869
CS_Staphylococcus  aureus	Cluster 51	0.01379062642257769
CS_Staphylococcus  aureus	Cluster 141	0.013329743833535823
CS_Staphylococcus  aureus	Cluster 103	0.013208045195207586
CS_Staphylococcus  aureus	Cluster 138	0.012271233296658465

Mean squared error for CS_Inquilinus limosus using classifier is 0.0
Features appearing at least once
CS_Inquilinus limosus	Cluster 86	0.06945254912452813
CS_Inquilinus limosus	Cluster 85	0.06767170367240473
CS_Inquilinus limosus	Cluster 19	0.06708393288083865
CS_Inquilinus limosus	Cluster 147	0.0636219395978437
CS_Inquilinus limosus	Cluster 11	0.05614808737298894
CS_Inquilinus limosus	Cluster 103	0.05231696907960518
CS_Inquilinus limosus	Cluster 142	0.0509206338357358
CS_Inquilinus limosus	Cluster 140	0.04502105085164384
CS_Inquilinus limosus	Cluster 58	0.04124889114708053
CS_Inquilinus limosus	Cluster 126	0.03798202005611823
CS_Inquilinus limosus	Cluster 101	0.03457506112579374
CS_Inquilinus limosus	Cluster 134	0.03449168118966074
CS_Inquilinus limosus	Cluster 148	0.03368398668732467
CS_Inquilinus limosus	Cluster 125	0.032211680599609764
CS_Inquilinus limosus	Cluster 108	0.03160770280561343
CS_Inquilinus limosus	Cluster 106	0.023868026401221737
CS_Inquilinus limosus	Cluster 122	0.021688050684986568
CS_Inquilinus limosus	Cluster 114	0.01801971553735732
CS_Inquilinus limosus	Cluster 70	0.017836128397918555
CS_Inquilinus limosus	Cluster 95	0.016819546528505362

Mean squared error for CS_Achromobacter xylosoxidans using classifier is 0.0
Features appearing at least once
CS_Achromobacter xylosoxidans	Cluster 109	0.09728885484324924
CS_Achromobacter xylosoxidans	Cluster 46	0.0898264323595658
CS_Achromobacter xylosoxidans	Cluster 6	0.08745056908895492
CS_Achromobacter xylosoxidans	Cluster 48	0.07170602183655318
CS_Achromobacter xylosoxidans	Cluster 142	0.06708527331663498
CS_Achromobacter xylosoxidans	Cluster 104	0.05958310184512498
CS_Achromobacter xylosoxidans	Cluster 135	0.05152974536485184
CS_Achromobacter xylosoxidans	Cluster 8	0.049089113057229815
CS_Achromobacter xylosoxidans	Cluster 52	0.04611297396517204
CS_Achromobacter xylosoxidans	Cluster 20	0.040433815661061766
CS_Achromobacter xylosoxidans	Cluster 2	0.03992545970652576
CS_Achromobacter xylosoxidans	Cluster 93	0.03638832818777823
CS_Achromobacter xylosoxidans	Cluster 35	0.02803714099154687
CS_Achromobacter xylosoxidans	Cluster 10	0.017151883615293784
CS_Achromobacter xylosoxidans	Cluster 108	0.015073152524524736
CS_Achromobacter xylosoxidans	Cluster 124	0.015044359648678446
CS_Achromobacter xylosoxidans	Cluster 3	0.014627299769426613
CS_Achromobacter xylosoxidans	Cluster 13	0.012600108027281773
CS_Achromobacter xylosoxidans	Cluster 15	0.012369955943896898
CS_Achromobacter xylosoxidans	Cluster 127	0.010505250035550385

Mean squared error for CS_Burkholderia cepacia using classifier is 0.0
Features appearing at least once
CS_Burkholderia cepacia	Cluster 128	0.07913184196963131
CS_Burkholderia cepacia	Cluster 129	0.07880473434723043
CS_Burkholderia cepacia	Cluster 58	0.07401721307083367
CS_Burkholderia cepacia	Cluster 127	0.06762645545665191
CS_Burkholderia cepacia	Cluster 70	0.05226110893041085
CS_Burkholderia cepacia	Cluster 94	0.04177035575900278
CS_Burkholderia cepacia	Cluster 125	0.04009737949308586
CS_Burkholderia cepacia	Cluster 148	0.03904131923764986
CS_Burkholderia cepacia	Cluster 135	0.03669130164436766
CS_Burkholderia cepacia	Cluster 111	0.03286464720668032
CS_Burkholderia cepacia	Cluster 141	0.03212881700385386
CS_Burkholderia cepacia	Cluster 131	0.03093494704827161
CS_Burkholderia cepacia	Cluster 33	0.028571107592428154
CS_Burkholderia cepacia	Cluster 142	0.02855951877421042
CS_Burkholderia cepacia	Cluster 123	0.028468921538031412
CS_Burkholderia cepacia	Cluster 90	0.0232568329472762
CS_Burkholderia cepacia	Cluster 17	0.022655770764116033
CS_Burkholderia cepacia	Cluster 133	0.020231709121858635
CS_Burkholderia cepacia	Cluster 6	0.019254563055934256
CS_Burkholderia cepacia	Cluster 146	0.017290526733889148

Mean squared error for CS_Mycolicibacter terrae using classifier is 0.0
Features appearing at least once
CS_Mycolicibacter terrae	Cluster 131	0.10455313430751632
CS_Mycolicibacter terrae	Cluster 138	0.06987552294186386
CS_Mycolicibacter terrae	Cluster 150	0.05991930315317097
CS_Mycolicibacter terrae	Cluster 77	0.05886501770064973
CS_Mycolicibacter terrae	Cluster 135	0.05389857491414999
CS_Mycolicibacter terrae	Cluster 139	0.05106261104321762
CS_Mycolicibacter terrae	Cluster 62	0.04650429399677482
CS_Mycolicibacter terrae	Cluster 103	0.04490301801165994
CS_Mycolicibacter terrae	Cluster 71	0.03885277515967125
CS_Mycolicibacter terrae	Cluster 1	0.03591184288596676
CS_Mycolicibacter terrae	Cluster 70	0.03467701870577309
CS_Mycolicibacter terrae	Cluster 143	0.03152160218451219
CS_Mycolicibacter terrae	Cluster 47	0.030072518987044442
CS_Mycolicibacter terrae	Cluster 132	0.02649395318982231
CS_Mycolicibacter terrae	Cluster 46	0.024875775778634677
CS_Mycolicibacter terrae	Cluster 90	0.022652979624007318
CS_Mycolicibacter terrae	Cluster 88	0.022229103423749026
CS_Mycolicibacter terrae	Cluster 30	0.021429228962012336
CS_Mycolicibacter terrae	Cluster 31	0.02006697724533318
CS_Mycolicibacter terrae	Cluster 38	0.018428044509802274

Mean squared error for CS_Aspergillus nidulans using classifier is 0.0
Features appearing at least once
CS_Aspergillus nidulans	Cluster 132	0.12342015695229995
CS_Aspergillus nidulans	Cluster 131	0.09600328163640715
CS_Aspergillus nidulans	Cluster 96	0.07193761993953741
CS_Aspergillus nidulans	Cluster 85	0.048301295603044796
CS_Aspergillus nidulans	Cluster 29	0.045120869453797695
CS_Aspergillus nidulans	Cluster 100	0.041567117644061874
CS_Aspergillus nidulans	Cluster 111	0.03986214971980544
CS_Aspergillus nidulans	Cluster 134	0.025887497288263957
CS_Aspergillus nidulans	Cluster 36	0.024773179512129657
CS_Aspergillus nidulans	Cluster 89	0.0243884161229791
CS_Aspergillus nidulans	Cluster 103	0.02386036296456434
CS_Aspergillus nidulans	Cluster 65	0.022628087601140063
CS_Aspergillus nidulans	Cluster 69	0.019124350482811404
CS_Aspergillus nidulans	Cluster 122	0.015475638538596397
CS_Aspergillus nidulans	Cluster 75	0.015447792932657595
CS_Aspergillus nidulans	Cluster 86	0.013715217692593035
CS_Aspergillus nidulans	Cluster 79	0.013599919690862213
CS_Aspergillus nidulans	Cluster 73	0.013119194508382856
CS_Aspergillus nidulans	Cluster 92	0.011998359333661706
CS_Aspergillus nidulans	Cluster 59	0.011851963538437389

Mean squared error for CS_MAC_(Smear negative) using classifier is 0.0
Features appearing at least once
CS_MAC_(Smear negative)	Cluster 131	0.10597817551956913
CS_MAC_(Smear negative)	Cluster 132	0.07212702902663261
CS_MAC_(Smear negative)	Cluster 96	0.05688292420346995
CS_MAC_(Smear negative)	Cluster 3	0.05354193469160715
CS_MAC_(Smear negative)	Cluster 97	0.03840589157766529
CS_MAC_(Smear negative)	Cluster 14	0.03765555818503249
CS_MAC_(Smear negative)	Cluster 6	0.03711669118915595
CS_MAC_(Smear negative)	Cluster 10	0.03326790430796284
CS_MAC_(Smear negative)	Cluster 48	0.0309829725464702
CS_MAC_(Smear negative)	Cluster 111	0.02839276050442111
CS_MAC_(Smear negative)	Cluster 123	0.02783781334096461
CS_MAC_(Smear negative)	Cluster 145	0.018721284004119827
CS_MAC_(Smear negative)	Cluster 107	0.018244742346792162
CS_MAC_(Smear negative)	Cluster 100	0.017200255006508045
CS_MAC_(Smear negative)	Cluster 78	0.01685934631105273
CS_MAC_(Smear negative)	Cluster 9	0.016512178611906684
CS_MAC_(Smear negative)	Cluster 56	0.015875220477150592
CS_MAC_(Smear negative)	Cluster 109	0.014410989441272734
CS_MAC_(Smear negative)	Cluster 44	0.014222079366451982
CS_MAC_(Smear negative)	Cluster 88	0.012961131682612839

Mean squared error for CS_Penicillium using classifier is 0.0
Features appearing at least once
CS_Penicillium	Cluster 70	0.14356955899206725
CS_Penicillium	Cluster 110	0.06392991812923608
CS_Penicillium	Cluster 111	0.04934334155111151
CS_Penicillium	Cluster 36	0.04909935509851398
CS_Penicillium	Cluster 104	0.03936104573977613
CS_Penicillium	Cluster 139	0.032723643169297253
CS_Penicillium	Cluster 92	0.03128961970661631
CS_Penicillium	Cluster 72	0.030804526201116265
CS_Penicillium	Cluster 75	0.028535003082513746
CS_Penicillium	Cluster 100	0.024429085702526953
CS_Penicillium	Cluster 150	0.024391146360906397
CS_Penicillium	Cluster 126	0.019498159408136137
CS_Penicillium	Cluster 113	0.017885813208899638
CS_Penicillium	Cluster 102	0.017482255217934416
CS_Penicillium	Cluster 103	0.016550091206587823
CS_Penicillium	Cluster 21	0.015347006271579472
CS_Penicillium	Cluster 68	0.013496300233569231
CS_Penicillium	Cluster 73	0.013010800663679567
CS_Penicillium	Cluster 108	0.01299649635817491
